-2.57E-04,-4.00E-02,2.96000004
-2.57E-04,-2.00E-02,2.96000004
-2.57E-04,-2.00E-02,2.91999984
-2.57E-04,-2.00E-02,2.87999988
-2.57E-04,-2.00E-02,2.91999984
-2.56E-04,-6.00E-02,3
-2.56E-04,-6.00E-02,2.96000004
-2.56E-04,0,2.96000004
-2.56E-04,-4.00E-02,2.96000004
-2.56E-04,-2.00E-02,3
-2.55E-04,-2.00E-02,2.96000004
-2.55E-04,-2.00E-02,2.96000004
-2.55E-04,-4.00E-02,3
-2.55E-04,-2.00E-02,2.96000004
-2.55E-04,-2.00E-02,2.96000004
-2.54E-04,0,2.96000004
-2.54E-04,-2.00E-02,2.96000004
-2.54E-04,-4.00E-02,3
-2.54E-04,-4.00E-02,3
-2.54E-04,-4.00E-02,2.96000004
-2.53E-04,0,3
-2.53E-04,-4.00E-02,2.96000004
-2.53E-04,-4.00E-02,3
-2.53E-04,0,3
-2.53E-04,0,3
-2.52E-04,-2.00E-02,2.91999984
-2.52E-04,-2.00E-02,3
-2.52E-04,-2.00E-02,2.96000004
-2.52E-04,-2.00E-02,2.96000004
-2.52E-04,-2.00E-02,2.91999984
-2.51E-04,-2.00E-02,3
-2.51E-04,-2.00E-02,2.91999984
-2.51E-04,0,2.96000004
-2.51E-04,-4.00E-02,2.96000004
-2.51E-04,-4.00E-02,2.96000004
-2.50E-04,-6.00E-02,3
-2.50E-04,-2.00E-02,3.03999996
-2.50E-04,0,2.91999984
-2.50E-04,-4.00E-02,3
-2.50E-04,-2.00E-02,2.96000004
-2.49E-04,-2.00E-02,2.96000004
-2.49E-04,-4.00E-02,2.91999984
-2.49E-04,-4.00E-02,3.03999996
-2.49E-04,-4.00E-02,3
-2.49E-04,-2.00E-02,3
-2.48E-04,0,2.91999984
-2.48E-04,0,3
-2.48E-04,-4.00E-02,2.91999984
-2.48E-04,-2.00E-02,2.96000004
-2.48E-04,-2.00E-02,2.96000004
-2.47E-04,-2.00E-02,3
-2.47E-04,-4.00E-02,2.96000004
-2.47E-04,-2.00E-02,2.96000004
-2.47E-04,0,2.91999984
-2.47E-04,-2.00E-02,2.96000004
-2.46E-04,-4.00E-02,2.96000004
-2.46E-04,-4.00E-02,3
-2.46E-04,-2.00E-02,2.96000004
-2.46E-04,-2.00E-02,2.96000004
-2.46E-04,-4.00E-02,2.96000004
-2.45E-04,-2.00E-02,2.91999984
-2.45E-04,-2.00E-02,2.96000004
-2.45E-04,-2.00E-02,2.96000004
-2.45E-04,-2.00E-02,3
-2.45E-04,-2.00E-02,2.96000004
-2.44E-04,-4.00E-02,2.91999984
-2.44E-04,0,3
-2.44E-04,-2.00E-02,2.96000004
-2.44E-04,-2.00E-02,2.96000004
-2.44E-04,-2.00E-02,2.91999984
-2.43E-04,-2.00E-02,2.96000004
-2.43E-04,-2.00E-02,2.96000004
-2.43E-04,-2.00E-02,2.96000004
-2.43E-04,-4.00E-02,2.91999984
-2.43E-04,-2.00E-02,2.91999984
-2.42E-04,0,2.91999984
-2.42E-04,-2.00E-02,3
-2.42E-04,0,2.96000004
-2.42E-04,-4.00E-02,2.91999984
-2.42E-04,-2.00E-02,3
-2.41E-04,-2.00E-02,2.96000004
-2.41E-04,-2.00E-02,3
-2.41E-04,-2.00E-02,2.96000004
-2.41E-04,-4.00E-02,2.96000004
-2.41E-04,0,3
-2.40E-04,-4.00E-02,3
-2.40E-04,-2.00E-02,2.91999984
-2.40E-04,-2.00E-02,2.96000004
-2.40E-04,-2.00E-02,2.91999984
-2.40E-04,0,2.96000004
-2.39E-04,-4.00E-02,2.96000004
-2.39E-04,-2.00E-02,3
-2.39E-04,-2.00E-02,3
-2.39E-04,-4.00E-02,3
-2.39E-04,-4.00E-02,2.96000004
-2.38E-04,-2.00E-02,2.96000004
-2.38E-04,-2.00E-02,2.96000004
