,,,-264.40000511E-6,-39.99999911E-3,,,,,-264.40000511E-6,2.91999984,
,,,-264.20000358E-6,-19.9999996E-3,,,,,-264.20000358E-6,2.91999984,
,,,-264.00000206E-6,-19.9999996E-3,,,,,-264.00000206E-6,2.96000004,
,,,-263.80000054E-6,-19.9999996E-3,,,,,-263.80000054E-6,2.96000004,
,,,-263.59999902E-6,0.0,,,,,-263.59999902E-6,3.00000000,
,,,-263.39999749E-6,-19.9999996E-3,,,,,-263.39999749E-6,2.91999984,
,,,-263.19999597E-6,0.0,,,,,-263.19999597E-6,2.96000004,
,,,-262.99999445E-6,0.0,,,,,-262.99999445E-6,3.00000000,
,,,-262.79999292E-6,0.0,,,,,-262.79999292E-6,2.96000004,
,,,-262.59999140E-6,-19.9999996E-3,,,,,-262.59999140E-6,2.91999984,
,,,-262.39998988E-6,-59.999998659E-3,,,,,-262.39998988E-6,2.96000004,
,,,-262.19998836E-6,0.0,,,,,-262.19998836E-6,2.96000004,
,,,-261.99998683E-6,-39.99999911E-3,,,,,-261.99998683E-6,2.96000004,
,,,-261.80001441E-6,-19.9999996E-3,,,,,-261.80001441E-6,2.91999984,
,,,-261.60001289E-6,-19.9999996E-3,,,,,-261.60001289E-6,2.96000004,
,,,-261.40001137E-6,-39.99999911E-3,,,,,-261.40001137E-6,2.96000004,
,,,-261.20000985E-6,-39.99999911E-3,,,,,-261.20000985E-6,2.96000004,
,,,-261.00000832E-6,-59.999998659E-3,,,,,-261.00000832E-6,2.96000004,
,,,-260.80000680E-6,0.0,,,,,-260.80000680E-6,3.00000000,
,,,-260.60000528E-6,-39.99999911E-3,,,,,-260.60000528E-6,2.96000004,
,,,-260.40000375E-6,-19.9999996E-3,,,,,-260.40000375E-6,2.96000004,
,,,-260.20000223E-6,-39.99999911E-3,,,,,-260.20000223E-6,2.96000004,
,,,-260.00000071E-6,-19.9999996E-3,,,,,-260.00000071E-6,2.96000004,
,,,-259.79999918E-6,-39.99999911E-3,,,,,-259.79999918E-6,2.91999984,
,,,-259.59999766E-6,-19.9999996E-3,,,,,-259.59999766E-6,2.91999984,
,,,-259.39999614E-6,-19.9999996E-3,,,,,-259.39999614E-6,2.91999984,
,,,-259.19999462E-6,-59.999998659E-3,,,,,-259.19999462E-6,2.91999984,
,,,-258.99999309E-6,0.0,,,,,-258.99999309E-6,2.96000004,
,,,-258.79999157E-6,-19.9999996E-3,,,,,-258.79999157E-6,3.00000000,
,,,-258.59999005E-6,0.0,,,,,-258.59999005E-6,2.96000004,
,,,-258.39998852E-6,-19.9999996E-3,,,,,-258.39998852E-6,2.91999984,
,,,-258.19998700E-6,-39.99999911E-3,,,,,-258.19998700E-6,2.96000004,
,,,-257.99998548E-6,-19.9999996E-3,,,,,-257.99998548E-6,2.91999984,
,,,-257.80001306E-6,-39.99999911E-3,,,,,-257.80001306E-6,2.96000004,
,,,-257.60001154E-6,0.0,,,,,-257.60001154E-6,2.91999984,
,,,-257.40001001E-6,-39.99999911E-3,,,,,-257.40001001E-6,2.96000004,
,,,-257.20000849E-6,-19.9999996E-3,,,,,-257.20000849E-6,2.96000004,
,,,-257.00000697E-6,-19.9999996E-3,,,,,-257.00000697E-6,2.91999984,
,,,-256.80000545E-6,-19.9999996E-3,,,,,-256.80000545E-6,2.87999988,
,,,-256.60000392E-6,-19.9999996E-3,,,,,-256.60000392E-6,2.91999984,
,,,-256.40000240E-6,-59.999998659E-3,,,,,-256.40000240E-6,3.00000000,
,,,-256.20000088E-6,-59.999998659E-3,,,,,-256.20000088E-6,2.96000004,
,,,-255.99999935E-6,0.0,,,,,-255.99999935E-6,2.96000004,
,,,-255.79999783E-6,-39.99999911E-3,,,,,-255.79999783E-6,2.96000004,
,,,-255.59999631E-6,-19.9999996E-3,,,,,-255.59999631E-6,3.00000000,
,,,-255.39999478E-6,-19.9999996E-3,,,,,-255.39999478E-6,2.96000004,
,,,-255.19999326E-6,-19.9999996E-3,,,,,-255.19999326E-6,2.96000004,
,,,-254.99999174E-6,-39.99999911E-3,,,,,-254.99999174E-6,3.00000000,
,,,-254.79999022E-6,-19.9999996E-3,,,,,-254.79999022E-6,2.96000004,
,,,-254.59998869E-6,-19.9999996E-3,,,,,-254.59998869E-6,2.96000004,
,,,-254.39998717E-6,0.0,,,,,-254.39998717E-6,2.96000004,
,,,-254.19998565E-6,-19.9999996E-3,,,,,-254.19998565E-6,2.96000004,
,,,-254.00001323E-6,-39.99999911E-3,,,,,-254.00001323E-6,3.00000000,
,,,-253.80001171E-6,-39.99999911E-3,,,,,-253.80001171E-6,3.00000000,
,,,-253.60001018E-6,-39.99999911E-3,,,,,-253.60001018E-6,2.96000004,
,,,-253.40000866E-6,0.0,,,,,-253.40000866E-6,3.00000000,
